intro_db,db_id,intro_name,intro_locality,dr_id,intro_source,intro_status
wrims,331424,Pseudopotamilla occelata,Russian part of the Japan Sea,868475,"Bagaveeva, E.V.; Zvyagintsev, A.Yu. (2000). The introduction of polychaetes <i>Hydroides elegans</i> (Haswell), <i>Polydora limicola</i> Annenkova, and <i>Pseudopotamilla occelata</i> Moore to the northwestern part of the East Sea. <em>Ocean Research.</em> 22(1): 25-36.",invasive
wrims,332800,Euchone limnicola,Australian Exclusive Economic Zone,816690,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,333645,Hydroides sanctaecrucis,Australian part of the Great Australian Bight,857552,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,335573,Onuphis eremita oculata,Aegean Sea,816105,"Çinar, M.E.; Dagli, E. (2012). New records of alien polychaete species for the coasts of Turkey. <em>Mediterranean Marine Science.</em> 13(1): 103-107.",invasive
wrims,345757,Echinolittorina punctata,Moroccan part of the Alboran Sea; Algerian part of the Alboran Sea; Syrian part of the Mediterranean Sea - Eastern Basin; Lebanese part of the Mediterranean Sea - Eastern Basin; Italian part of the Mediterranean Sea - Eastern Basin; Algerian part of the Mediterranean Sea - Western Basin,815934; 815935; 815937; 815938; 819427; 857007,"Antit, M.; Gofas, S.; Salas, C.; Azzouna, A. (2011). One hundred years after Pinctada: an update on alien Mollusca in Tunisia. Mediterranean Marine Science 12(1): 53-73.",invasive
wrims,345943,Acartia (Acanthacartia) tonsa,Caspian Sea,822504,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",of concern
wrims,353995,Oithona davisae,Black Sea,819152,"Mihneva, V.; Stefanova, K. (2013). The non-native copepod Oithona davisae (Ferrari F.D. and Orsi, 1984) in the Western Black Sea: seasonal and annual abundance variability. BioInvasions Records 2(2): 119–124.",of concern
wrims,360352,Pseudodiaptomus marinus,French part of the North Sea,815421,"Brylinski, J.M., E. Antajan, T. Raud & D. Vincent. (2012). First record of the Asian copepod Pseudodiaptomus marinus Sato, 1913 (Copepoda: Calanoida: Pseudodiaptomidae) in the southern bight of the North Sea along the coast of France. <em>Aquatic Invasions.</em> 7(4): 577-584.",of concern
wrims,361260,Pseudodiaptomus inopinus,United States part of the North Pacific Ocean,822250,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",invasive
wrims,367822,Perna viridis,Australian part of the Indian Ocean; Florida; Jamaica; Trinidad and Tobago,819177; 857770; 857771; 857772,"McDonald, J.I. (2012). Detection of the tropical mussel species Perna viridis in temperate Western Australia: possible association between spawning and a marine heat pulse. Aquatic Invasions 7(4): 483–490.; Lopez, V. and Krauss, U. (2006) National and Regional Capacities and Experiences on Marine Invasive Species, Including Ballast Waters, Management Programmes in the Wider Caribbean Region: a Compilation of Current Information. UNEP Caribbean Environment Programme Report on Marine Invasive Species",invasive
wrims,367898,Ergalatax junionae,Turkish part of the Aegean Sea,815948,"Karhan, S.; Yokes, M. (2009). Additional Records Of The Alien Gastropod, Ergalatax junionae Houart, 2008 (Gastropoda: Muricidae), From The Eastern Mediterranean. <em>Mediterranean Marine Science.</em> 10(1): 137-142.",invasive
wrims,370562,Codium fragile subsp. fragile,Australian Exclusive Economic Zone,857548,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,371403,Kappaphycus alvarezii,India,893490,"Bagla, P. (2008). ECOLOGY: Seaweed Invader Elicits Angst in India. <em>Science.</em> 320(5881): 1271-1271.",invasive
wrims,373793,Antithamnion nipponicum,United States part of the North Pacific Ocean; United States part of the North Atlantic Ocean; Adriatic Sea; Mediterranean Sea - Western Basin,822544; 822545; 814267; 814268,"Cho, Tae Oh., Won, Boo Yeon  & Fredericq, Suzanne  (2007). Antithamnion nipponicum (Ceramiaceae Rhodophyta), incorrectly known as A. pectinatum in western Europe, is a recent introduction along the North Carolina and Pacific Coasts of North America. European Journal of Phycology, 40(4):323-335.; Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",of concern
wrims,376148,Nannochloropsis oculata,Bahamas,857805,"Lopez, V. and Krauss, U. (2006) National and Regional Capacities and Experiences on Marine Invasive Species, Including Ballast Waters, Management Programmes in the Wider Caribbean Region: a Compilation of Current Information. UNEP Caribbean Environment Programme Report on Marine Invasive Species",invasive
wrims,377314,Patiriella regularis,Australian Exclusive Economic Zone,815168,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,380387,Mycale (Mycale) armata,Hawaiian part of the North Pacific Ocean,822893,"Eldredge, L.G.; Smith, C.M. (2001). A Guidebook of Introduced Marine Species in Hawai'i. <em>Bishop Museum Technical Report.</em> 21: A1-A54; B1-B60 p.",invasive
wrims,386198,Chiton (Chiton) glaucus,Australian part of the Tasman Sea,816639,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,389288,Hemigrapsus takanoi,French part of the English Channel; French part of the North Atlantic Ocean; Celtic Sea; North Sea,819053; 819054; 819056; 816891; 816892,"Dauvin, J.-C.; Rius, A.T.; Ruellet, T. (2009). Recent expansion of two invasive crabs species Hemigrapsus sanguineus (de  Haan, 1835) and H. takanoi Asakura and Watanabe, 2005 along the Opal Coast, France. <em>Aquatic Invasions.</em> 4(3): 451-465.; Landschoff, J.; Lackschewitz, D.; Kesy, K.; Reise, K. (2013). Globalization pressure and habitat change: Pacific rocky shore crabs invade armored shorelines in the Atlantic Wadden Sea. <em>Aquatic Invasions.</em> 8(1): 77-87.",invasive
wrims,394547,Caulerpa racemosa var. cylindracea,Maltese part of the Mediterranean Sea - Eastern Basin; North Atlantic; Greece,780472; 819384; 819392,"Sciberras, M.; Schembri, P. (2007). A Critical Review Of Records Of Alien Marine Species From The Maltese Islands And Surrounding Waters (Central Mediterranean). <em>Mediterranean Marine Science.</em> 8(1): 41-66.; Verlaque, M.; Afonso-Carrillo, J.; Gil-Rodriguez, M.C.; Durand, C.; Boudouresque, C.F.; Le Parco, Y. (2004). Blitzkrieg in a marine invasion: <i>Caulerpa racemosa</i> var. <i>cylindracea</i> (Bryopsidales Chlorophyta) reaches the Canary Islands (North-East Atlantic). <em>Biological Invasions.</em> 6(3): 269-281.; Tsiamis, K.; Montesanto, B.; Panayotidis, P.; Katsaros, C.; Verlaque, M. (2010). Updated records and range expansion of alien marine macrophytes in Greece (2009). <em>Mediterranean Marine Science.</em> 11(1): 61-79.",invasive
wrims,394603,Caulerpa racemosa var. lamourouxii f. requienii,Greece,819411,"Tsiamis, K.; Montesanto, B.; Panayotidis, P.; Katsaros, C.; Verlaque, M. (2010). Updated records and range expansion of alien marine macrophytes in Greece (2009). <em>Mediterranean Marine Science.</em> 11(1): 61-79.",invasive
wrims,394861,Cancer novaezealandiae,Australian Exclusive Economic Zone,816469,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,394919,Elachista orbicularis,Australian Exclusive Economic Zone,814861,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,394941,Gonodactylaceus falcatus,Hawaiian part of the North Pacific Ocean,823114,"Eldredge, L.G.; Smith, C.M. (2001). A Guidebook of Introduced Marine Species in Hawai'i. <em>Bishop Museum Technical Report.</em> 21: A1-A54; B1-B60 p.",invasive
wrims,394983,Megabalanus rosa,Australian Exclusive Economic Zone,857554,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,395007,Notomegabalanus algicola,Australian part of the Tasman Sea,857557,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,395015,Oratosquilla oratoria,Port Jackson,876657,"Ahyong, S. T. (2001). Revision of the Australian Stomatopod Crustacea. Records of the Australian Museum Supplement 26: 1-326.",invasive
wrims,395043,Sinoflustra annae,United States part of the North Atlantic Ocean,825752,"Mccann, L. D.; Hitchcock, N. G.; Winston, J. E.; Ruiz, G. M. (2007). Non-native bryozoans in coastal embayments of the southern United States: new records for the western Atlantic. <em>Bulletin of Marine Science.</em> 80, 319-342.",invasive
wrims,395061,Tricellaria occidentalis,Australian Exclusive Economic Zone,857568,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,395080,Trochammina hadai,California,822433,"Ka' aihue, L. (2004). Non-indigenous aquatic species of concern for Alaska - Fact Sheet 9. <em>NIS Species and Technology Fact Sheets.</em>",invasive
wrims,395087,Watersipora arcuata,New Zealand; Australia; Australian Exclusive Economic Zone,816294; 825941; 857569,"Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS); Keough, M. J. and Ross, D. J. (1999). Introduced fouling species in Port Phillip Bay. <em>Marine Biological Invasions of Port Phillip Bay, Victoria.</em> Pages 193-226.; Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",invasive; of concern
wrims,395096,Loxothylacus panopaei,United States part of the North Atlantic Ocean,825208; 825209; 825210,"Turquier, Y.; Payen, G. (1978). Contribution a la connaissance de Loxothylacus panopei (Gissler), rhizocephale parasite de Rhithropanopeus harrisii (Gould), decapode Xanthidae. <em>Cahiers de Biologie Marine.</em> 19: 99-114.; Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS); Kruse, I.; Hare, M. P. (2007). Genetic diversity and expanding nonindigenous range of the rhizocephalan Loxothylacus panopaei parasitizing mud crabs in the western North Atlantic. <em>Journal of Parasitology.</em> 93(3): 575-582.",invasive
wrims,395098,Carijoa riisei,Hawaiian part of the North Pacific Ocean,822671,"Eldredge, L.G.; Smith, C.M. (2001). A Guidebook of Introduced Marine Species in Hawai'i. <em>Bishop Museum Technical Report.</em> 21: A1-A54; B1-B60 p.",invasive
wrims,395099,Diadumene lineata,Canadian part of the Bay of Fundy,818993,"Saunders, G.; Hawkins, N.; Wilkin, S. (2013). A survey of Sam Orr's Pond (New Brunswick, Canada) uncovers the invasive green alga Codium fragile (Chlorophyta) and the orange-striped green anemone Diadumene lineata (Cnidaria), first records for the Bay of Fundy and Canada, respectively. <em>BioInvasions Records.</em> 2(3): 185-189.",invasive
wrims,396708,Petrolisthes elongatus,Australian Exclusive Economic Zone,857560,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,397021,Batillaria attramentaria,California; United States part of the North Pacific Ocean; Coastal Waters of Southeast Alaska and British Columbia,822569; 822570; 814301,"IUCN's ISSG (Invasive Species Specialist Group). Global Invasive Species Database (GISD).; Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",invasive
wrims,397024,Boonea bisuturalis,California,822589,IUCN's ISSG (Invasive Species Specialist Group). Global Invasive Species Database (GISD).,invasive
wrims,397079,Euspira fortunei,Japanese part of the North Pacific Ocean; Japanese part of the Philippine Sea,868464; 868465,"Okoshi, K. (2004). Alien Species Introduced with Imported Clams: the Clam-eating Moon Snail <i>Euspira fortunei</i> and Other Unintentionally Introduced Species. <em>Japanese Journal of Benthology.</em> 59: 74-82.",invasive
wrims,397135,Maoricolpus roseus,Australian Exclusive Economic Zone,817183,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,397140,Meretrix petechialis,Japan,817233,"Yamakawa, A.Y.; Imai, H. (2012). Hybridization between Meretrix lusoria and the alien congeneric species M. petechialis in Japan as demonstrated using DNA markers. Aquatic Invasions 7(3): 327–336.",of concern
wrims,397146,Mytella charruana,United States,822904,USGS (United States Geological Survey). (2003-2014). NAS - Nonindigenous Aquatic Species.,invasive
wrims,397182,Ruditapes largillierti,Australian Exclusive Economic Zone,817399,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,421137,Amphibalanus amphitrite,Japan; United States part of the North Atlantic Ocean,817631; 824778; 824779; 824781; 824783; 826188,"Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS); Cranfield, H. J.; Gordon, D. P.; Willan, R. C.; Marshall, B. A.; Battershill, C. N.; Francis, M. P.; Nelson, W. A.; Glasby, C. J.; Read, G. B. (1998). Adventive marine species in New Zealand. <em>The National Institute of Water and Atmospheric Research.</em>; Utinomi, Huzio (1960) On the world-wide dispersal of a Hawaiian barnacle, Balanus amphitrite hawaiiensis., Pacific Science 14: 43-50; Henry, D.P.; McLaughlin, P.A. (1975). The barnacles of the Balanus amphitrite complex (Cirripedia, Thoracica). <em>Zoologische Verhandelingen.</em> 141:1-254. 22 plates.; Fofonoff P. W, Ruiz G. M, Steves B, & Carlton J. T. 2003. National Exotic Marine and Estuarine Species Information System.",invasive
wrims,421138,Amphibalanus eburneus,United States part of the North Atlantic Ocean; United States part of the Gulf of Mexico,826203; 824823,"Young, P. S. (1994). Superfamily Balanoidea Leach (Cirripedia, Balanomorpha) from the Brazilian coast. <em>Boletim do Museo Nacional (Zoologia).</em> 356: 1-36.; Henry, D.P.; McLaughlin, P.A. (1975). The barnacles of the Balanus amphitrite complex (Cirripedia, Thoracica). <em>Zoologische Verhandelingen.</em> 141:1-254. 22 plates.",invasive
wrims,421139,Amphibalanus improvisus,Russian part of the Japan Sea; Gulf of Finland; Gulf of Riga; Baltic sea; Gulf of Bothnia; Swedish Exclusive Economic Zone; Japanese Sea; Russia; Caspian Sea,826027; 817659; 817660; 817661; 817662; 817663; 817667; 824250; 824251; 824253,"Zvyagintsev, A. Y. (2003). Introduction of Species into the Northwestern Sea of Japan and the Problem of Marine Fouling. Russian Journal of Marine Biology. 29: S10-S21.; Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS); Kim, I-H. (1992). Invasion of foreign barnacles into Korean waters. Korean Journal of Systematic Zoology. 8, 163-176.; Piriz, María Luz; Scarabino, Fabrizio; Spivak, Eduardo D.; Vallarino, Eduardo A. (2002). No longer the pristine confines of the world ocean: a survey of exotic marine species in the southwestern  Atlantic. Biological Invasions. 4, 115-143.; Grigorovich, I.A.; Therriault, T.W.; MacIsaac, H.J. (2003). History of aquatic invertebrate invasions in the Caspian Sea. <em>Biological Invasions.</em> 5:103-115.",invasive
wrims,421140,Amphibalanus reticulatus,Australian part of the Coral Sea,857434,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,421142,Amphibalanus venustus,Durban Bay; Hermanus; Mozambican part of the Indian Ocean,887426; 887429; 887430,NA,invasive
wrims,421577,Laticorophium baconi,Australian Exclusive Economic Zone,857553,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,431962,Festuca rubra,South Georgia; Marion Island; Kerguelen Islands,955051; 955052; 955053,"Frenot, Y.; Chown, S. L.; Whinam, J.; Selkirk, P. M.; Convey, P.; Skotnicki, M.; Bergstrom, D. M. (2005). Biological invasions in the Antarctic: extent, impacts and implications. <em>Biological Reviews.</em> 80(1): 45-72.",invasive
wrims,445050,Pinnixa occidentalis,Saldanha Bay; Langebaan Lagoon,887956; 887957,NA,invasive
wrims,458994,Anguillicoloides crassus,United States part of the North Atlantic Ocean; Germany; Swedish part of the Baltic Sea; Swedish part of the Kattegat; Swedish part of the Skagerrak,818808; 814250; 857984; 857985; 857986,"Lefebvre, F.; Wielgoss, S.; Nagasawa, K.; Moravec, F. (2012). On the origin of Anguillicoloides crassus, the invasive nematode of anguillid eels. <em>Aquatic Invasions.</em> 7(4): 443-453.; Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.",invasive; of concern
wrims,465540,Procambarus clarkii,Kenyan part of the Indian Ocean; Pennsylvania; Portugal; Spain; United States part of the North Atlantic Ocean; Japan; China; Nigerian part of the Gulf of Guinea; United States part of the North Pacific Ocean,817822; 826656; 826420; 826421; 826422; 825637; 825638; 825639; 825640; 825641; 825642; 825643; 825644,"Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS); Carline, R. F.; Lieb, D. A.; Bouchard, R. W. (2011). Crayfish Fauna of Southeastern Pennsylvania: Distributions, Ecology, and Changes Over the Last Century. Journal of Crustacean Biology. 31(1): 166-178.; Invasive Species Specialist Group. (2001). 100 Of The World's Worst Invasive Species.; Kilian, J. V.; Frentress, J.; Klauda, R. J.; Becker, A. J.; Stranko, S. A. (2009). The Invasion of Procambarus clarkii (Decapoda: Cambaridae) into Maryland Streams Following Its Introduction in Outdoor Aquaculture Ponds. <em>Northeastern Naturalist.</em> 16(4): 655-663.; Kobayashi, Y.; Kawai T. (2005). Origin and current distribution of the alien crayfish, Procambarus clarkii (Girard, 1852) in Japan. Crustaceana. 78(9): 1143-1149.; Scalici, M.; Chiesa, S.; Scuderi, S.; Celauro, D.; Gibertini, G. (2009). Population structure and dynamics of Procambarus clarkii (Girard, 1852) in a Mediterranean brackish wetland (Central Italy). <em>Biological Invasions.</em> 12(5): 1415-1425.; Yue, Gen Hua; Li, Jiale; Bai, Zhiyi; Wang, Chun Ming; Feng, Felicia (2010) Genetic diversity and population structure of the invasive alien red swamp crayfish, Biological Invasions 12: 2697-2706; Cooper, J. E.; Braswell, A. L.; Mcgrath, C. (1998). Noteworthy distribution records for crayfishes (Decapoda: Cambaridae) in North Carolina. <em>Journal of the Elisha Mitchell Scientific Society.</em> 114, 1-10.; Riegel, J. A. (1959). The systematics and distribution of crayfishes in California. <em>California Fish and Game.</em> 45, 29-50.",invasive
wrims,469430,Scrupocellaria bertholettii,Australian part of the Great Australian Bight,857565,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,472363,Membraniporopsis tubigera,Brazil; Uruguay; Brazilian part of the South Atlantic Ocean; Uruguayan part of the South Atlantic Ocean; New Zealand,825318; 825320; 826358; 826360; 814154; 814155; 814182,"Gordon, Dennis P.; Ramalho, Laís V.; Taylor, Paul D. (2006). An unreported invasive bryozoan that can affect livelihoods - Membraniporopsis tubigera in New Zealand and Brazil. <em>Bulletin of Marine Science.</em> 78: 331-341.; Gappa, J.L.; Carranza, A.; Gianuca, N.M.; Scarabino, F. (2010). Membraniporopsis tubigera, An Invasive Bryozoan In Sandy Beaches Of Southern Brazil And Uruguay. Biological Invasions 12(5): 987-982.; Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS)",invasive
wrims,475863,Lumbricillus maritimus,Crozet Islands,954813,"Frenot, Y.; Chown, S. L.; Whinam, J.; Selkirk, P. M.; Convey, P.; Skotnicki, M.; Bergstrom, D. M. (2005). Biological invasions in the Antarctic: extent, impacts and implications. <em>Biological Reviews.</em> 80(1): 45-72.",invasive
wrims,490083,Amphistegina lobifera,Greek part of the Aegean Sea,817681,"Triantaphyllou, M.; Koukousioura, O.; Dimiza, M. (2009). The Presence Of The Indo-Pacific Symbiont-Bearing Foraminifer Amphistegina lobifera In Greek Coastal Ecosystems (Aegean Sea, Eastern Mediterranean). <em>Mediterranean Marine Science.</em> 10(2): 73-85.",invasive
wrims,490139,Echinogammarus trichiatus,Belgian part of the North Sea,814836,"Boets, P.; Lock, K.; Tempelman, D.; Van Haaren, T.; Platvoet, D.; Goethals, P.L.M. (2012). First occurrence of the Ponto-Caspian amphipod Echinogammarus trichiatus (Martynov, 1932) (Crustacea: Gammaridae) in Belgium. BioInvasions Records 1(2): 115–120.",of concern
wrims,491721,Jassa morinoi,False Bay (South Shetland Islands); Port Elizaberth (Harbour); Durban Bay,887571; 887572; 887573,NA,invasive
wrims,494791,Sargassum muticum,Swedish part of the Skagerrak; Swedish part of the Kattegat,817448; 858017; 858018,"Sabour, B.; Reani, A.; EL_Magouri, H.; Haroun, R. (2013). Sargassum muticum (Yendo) Fensholt (Fucales, Phaeophyta) in Morocco, an invasive marine species new to the Atlantic coast of Africa. <em>Aquatic Invasions.</em> 8(1): 97-102.; Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.",invasive; of concern
wrims,494808,Sphacella subtilissima,Australian Exclusive Economic Zone,817552,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,505330,Mytilopsis adamsi,Thailand part of the Gulf of Thailand; Thailand,819130; 814928; 819132,"Wangkulangkul, K.; Lheknim, V. (2008). The occurence of an invasive alien mussel Mytilopsis adamsi Morrison, 1946 (Bivalvia: Dreissenidae) in estuaries and lagoons of the lower south of the Gulf of Thailand with comments on their establishment . Aquatic Invasions 3(3): 325-330.",invasive; of concern
wrims,505946,Arcuatula senhousia,Slovenian part of the Adriatic Sea,817701,"Lipej, L.; Mavric, B.; Orlando-Bonaca, M.; Malej, A. (2012). State Of The Art Of The Marine Non-Indigenous Flora And Fauna In Slovenia. <em>Mediterranean Marine Science.</em> 13(2): 243-249.",invasive
wrims,506084,Limnoperna securis,Basque Coast of Spain; Galicia,819076; 817121,"Adarraga, I.; Martínez, J. (2012). First record of the invasive brackish water mytilid Limnoperna securis (Lamarck, 1819) in the Bay of Biscay. <em>Aquatic Invasions.</em> 7(2): 171-180.; Guerra, Á.; Pascual, S.; Garci, M.E.; Roura, Á.; Mucientes, G.; González, Á.F. (2013). The black-pygmy mussel Limnoperna securis in Galician Rias (north-eastern Atlantic): new records and first evidence of larval stages predation by copepods. Marine Biodiversity Records 6, e15. doi:10.1017/S1755267212001224",invasive; of concern
wrims,513570,Strongylocentrotus intermedius,Liaoning; Shandong,885128; 885129,"Lin, Y.; Gao, Z.; Zhan, A. (2015). Introduction and use of non-native species for aquaculture in China: status, risks and management solutions. <em>Reviews in Aquaculture.</em> 7(1): 28-58.",invasive
wrims,548159,Ulva fasciata,Australian Exclusive Economic Zone,857586,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,561779,Nassarius (Zeuxis) sinarus,Japanese part of the Inland Sea,868468,"Tamaki, A.; Mahori, N.; Isihbashi, T.; Fukuda, H. (2002). Invasion of two marine alien gastropods <i>Stenothyra</i> sp. and <i>Nassarius (Zeuxis) sinarus</i> (Caenogastropoda) into the Ariake Inland Sea, Kyushu, Japan. <em>Yuriyagai.</em> 8: 63-81.",invasive
wrims,577506,Elymus repens,South Georgia; Marion Island; Crozet Islands; Kerguelen Islands,955044; 955045; 955046; 955047,"Frenot, Y.; Chown, S. L.; Whinam, J.; Selkirk, P. M.; Convey, P.; Skotnicki, M.; Bergstrom, D. M. (2005). Biological invasions in the Antarctic: extent, impacts and implications. <em>Biological Reviews.</em> 80(1): 45-72.",invasive
wrims,577508,Deschampsia flexuosa,South Georgia,955043,"Frenot, Y.; Chown, S. L.; Whinam, J.; Selkirk, P. M.; Convey, P.; Skotnicki, M.; Bergstrom, D. M. (2005). Biological invasions in the Antarctic: extent, impacts and implications. <em>Biological Reviews.</em> 80(1): 45-72.",invasive
wrims,577515,Juncus filiformis,South Georgia,955017,"Frenot, Y.; Chown, S. L.; Whinam, J.; Selkirk, P. M.; Convey, P.; Skotnicki, M.; Bergstrom, D. M. (2005). Biological invasions in the Antarctic: extent, impacts and implications. <em>Biological Reviews.</em> 80(1): 45-72.",invasive
wrims,577519,Phleum pratense,Crozet Islands; Kerguelen Islands,955065; 955066,"Frenot, Y.; Chown, S. L.; Whinam, J.; Selkirk, P. M.; Convey, P.; Skotnicki, M.; Bergstrom, D. M. (2005). Biological invasions in the Antarctic: extent, impacts and implications. <em>Biological Reviews.</em> 80(1): 45-72.",invasive
